,image_path,label
1888,E:\satellite image classification\data\desert\desert(356).jpg,Desert
1889,E:\satellite image classification\data\desert\desert(357).jpg,Desert
1890,E:\satellite image classification\data\desert\desert(358).jpg,Desert
1891,E:\satellite image classification\data\desert\desert(359).jpg,Desert
1892,E:\satellite image classification\data\desert\desert(36).jpg,Desert
1893,E:\satellite image classification\data\desert\desert(360).jpg,Desert
1894,E:\satellite image classification\data\desert\desert(361).jpg,Desert
1895,E:\satellite image classification\data\desert\desert(362).jpg,Desert
1896,E:\satellite image classification\data\desert\desert(363).jpg,Desert
1897,E:\satellite image classification\data\desert\desert(364).jpg,Desert
1898,E:\satellite image classification\data\desert\desert(365).jpg,Desert
1899,E:\satellite image classification\data\desert\desert(366).jpg,Desert
1900,E:\satellite image classification\data\desert\desert(367).jpg,Desert
1901,E:\satellite image classification\data\desert\desert(368).jpg,Desert
1902,E:\satellite image classification\data\desert\desert(369).jpg,Desert
1903,E:\satellite image classification\data\desert\desert(37).jpg,Desert
1904,E:\satellite image classification\data\desert\desert(370).jpg,Desert
1905,E:\satellite image classification\data\desert\desert(371).jpg,Desert
1906,E:\satellite image classification\data\desert\desert(372).jpg,Desert
1907,E:\satellite image classification\data\desert\desert(373).jpg,Desert
1908,E:\satellite image classification\data\desert\desert(374).jpg,Desert
1909,E:\satellite image classification\data\desert\desert(375).jpg,Desert
1910,E:\satellite image classification\data\desert\desert(376).jpg,Desert
1911,E:\satellite image classification\data\desert\desert(377).jpg,Desert
1912,E:\satellite image classification\data\desert\desert(378).jpg,Desert
1913,E:\satellite image classification\data\desert\desert(379).jpg,Desert
1914,E:\satellite image classification\data\desert\desert(38).jpg,Desert
1915,E:\satellite image classification\data\desert\desert(380).jpg,Desert
1916,E:\satellite image classification\data\desert\desert(381).jpg,Desert
1917,E:\satellite image classification\data\desert\desert(382).jpg,Desert
1918,E:\satellite image classification\data\desert\desert(383).jpg,Desert
1919,E:\satellite image classification\data\desert\desert(384).jpg,Desert
1920,E:\satellite image classification\data\desert\desert(385).jpg,Desert
1921,E:\satellite image classification\data\desert\desert(386).jpg,Desert
1922,E:\satellite image classification\data\desert\desert(387).jpg,Desert
1923,E:\satellite image classification\data\desert\desert(388).jpg,Desert
1924,E:\satellite image classification\data\desert\desert(389).jpg,Desert
1925,E:\satellite image classification\data\desert\desert(39).jpg,Desert
1926,E:\satellite image classification\data\desert\desert(390).jpg,Desert
1927,E:\satellite image classification\data\desert\desert(391).jpg,Desert
1928,E:\satellite image classification\data\desert\desert(392).jpg,Desert
1929,E:\satellite image classification\data\desert\desert(393).jpg,Desert
1930,E:\satellite image classification\data\desert\desert(394).jpg,Desert
1931,E:\satellite image classification\data\desert\desert(395).jpg,Desert
1932,E:\satellite image classification\data\desert\desert(396).jpg,Desert
1933,E:\satellite image classification\data\desert\desert(397).jpg,Desert
1934,E:\satellite image classification\data\desert\desert(398).jpg,Desert
1935,E:\satellite image classification\data\desert\desert(399).jpg,Desert
1936,E:\satellite image classification\data\desert\desert(4).jpg,Desert
1937,E:\satellite image classification\data\desert\desert(40).jpg,Desert
1938,E:\satellite image classification\data\desert\desert(400).jpg,Desert
1939,E:\satellite image classification\data\desert\desert(401).jpg,Desert
1940,E:\satellite image classification\data\desert\desert(402).jpg,Desert
1941,E:\satellite image classification\data\desert\desert(403).jpg,Desert
1942,E:\satellite image classification\data\desert\desert(404).jpg,Desert
1943,E:\satellite image classification\data\desert\desert(405).jpg,Desert
1944,E:\satellite image classification\data\desert\desert(406).jpg,Desert
1945,E:\satellite image classification\data\desert\desert(407).jpg,Desert
1946,E:\satellite image classification\data\desert\desert(408).jpg,Desert
1947,E:\satellite image classification\data\desert\desert(409).jpg,Desert
1948,E:\satellite image classification\data\desert\desert(41).jpg,Desert
1949,E:\satellite image classification\data\desert\desert(410).jpg,Desert
1950,E:\satellite image classification\data\desert\desert(411) (1).jpg,Desert
1951,E:\satellite image classification\data\desert\desert(411).jpg,Desert
1952,E:\satellite image classification\data\desert\desert(412) (1).jpg,Desert
1953,E:\satellite image classification\data\desert\desert(412).jpg,Desert
1954,E:\satellite image classification\data\desert\desert(413) (1).jpg,Desert
1955,E:\satellite image classification\data\desert\desert(413).jpg,Desert
1956,E:\satellite image classification\data\desert\desert(414).jpg,Desert
1957,E:\satellite image classification\data\desert\desert(415).jpg,Desert
1958,E:\satellite image classification\data\desert\desert(416).jpg,Desert
1959,E:\satellite image classification\data\desert\desert(417).jpg,Desert
1960,E:\satellite image classification\data\desert\desert(418).jpg,Desert
1961,E:\satellite image classification\data\desert\desert(419).jpg,Desert
1962,E:\satellite image classification\data\desert\desert(42).jpg,Desert
1963,E:\satellite image classification\data\desert\desert(420).jpg,Desert
1964,E:\satellite image classification\data\desert\desert(421).jpg,Desert
1965,E:\satellite image classification\data\desert\desert(422).jpg,Desert
1966,E:\satellite image classification\data\desert\desert(423).jpg,Desert
1967,E:\satellite image classification\data\desert\desert(424).jpg,Desert
1968,E:\satellite image classification\data\desert\desert(425).jpg,Desert
1969,E:\satellite image classification\data\desert\desert(426).jpg,Desert
1970,E:\satellite image classification\data\desert\desert(427).jpg,Desert
1971,E:\satellite image classification\data\desert\desert(428).jpg,Desert
1972,E:\satellite image classification\data\desert\desert(429).jpg,Desert
1973,E:\satellite image classification\data\desert\desert(43).jpg,Desert
1974,E:\satellite image classification\data\desert\desert(430).jpg,Desert
1975,E:\satellite image classification\data\desert\desert(431).jpg,Desert
1976,E:\satellite image classification\data\desert\desert(432).jpg,Desert
1977,E:\satellite image classification\data\desert\desert(433).jpg,Desert
1978,E:\satellite image classification\data\desert\desert(434).jpg,Desert
1979,E:\satellite image classification\data\desert\desert(435).jpg,Desert
1980,E:\satellite image classification\data\desert\desert(436).jpg,Desert
1981,E:\satellite image classification\data\desert\desert(437).jpg,Desert
1982,E:\satellite image classification\data\desert\desert(438).jpg,Desert
1983,E:\satellite image classification\data\desert\desert(439).jpg,Desert
1984,E:\satellite image classification\data\desert\desert(44).jpg,Desert
1985,E:\satellite image classification\data\desert\desert(440).jpg,Desert
1986,E:\satellite image classification\data\desert\desert(441).jpg,Desert
1987,E:\satellite image classification\data\desert\desert(442).jpg,Desert
1988,E:\satellite image classification\data\desert\desert(443).jpg,Desert
1989,E:\satellite image classification\data\desert\desert(444).jpg,Desert
1990,E:\satellite image classification\data\desert\desert(445).jpg,Desert
1991,E:\satellite image classification\data\desert\desert(446).jpg,Desert
1992,E:\satellite image classification\data\desert\desert(447).jpg,Desert
1993,E:\satellite image classification\data\desert\desert(448).jpg,Desert
1994,E:\satellite image classification\data\desert\desert(449).jpg,Desert
1995,E:\satellite image classification\data\desert\desert(45).jpg,Desert
1996,E:\satellite image classification\data\desert\desert(450).jpg,Desert
1997,E:\satellite image classification\data\desert\desert(451).jpg,Desert
1998,E:\satellite image classification\data\desert\desert(452).jpg,Desert
1999,E:\satellite image classification\data\desert\desert(453).jpg,Desert
2000,E:\satellite image classification\data\desert\desert(454).jpg,Desert
2001,E:\satellite image classification\data\desert\desert(455).jpg,Desert
2002,E:\satellite image classification\data\desert\desert(456).jpg,Desert
2003,E:\satellite image classification\data\desert\desert(457).jpg,Desert
2004,E:\satellite image classification\data\desert\desert(458).jpg,Desert
2005,E:\satellite image classification\data\desert\desert(459).jpg,Desert
2006,E:\satellite image classification\data\desert\desert(46).jpg,Desert
2007,E:\satellite image classification\data\desert\desert(460).jpg,Desert
2008,E:\satellite image classification\data\desert\desert(461).jpg,Desert
2009,E:\satellite image classification\data\desert\desert(462).jpg,Desert
2010,E:\satellite image classification\data\desert\desert(463).jpg,Desert
2011,E:\satellite image classification\data\desert\desert(464).jpg,Desert
2012,E:\satellite image classification\data\desert\desert(465).jpg,Desert
2013,E:\satellite image classification\data\desert\desert(466).jpg,Desert
2014,E:\satellite image classification\data\desert\desert(467).jpg,Desert
2015,E:\satellite image classification\data\desert\desert(468).jpg,Desert
2016,E:\satellite image classification\data\desert\desert(469).jpg,Desert
2017,E:\satellite image classification\data\desert\desert(47).jpg,Desert
2018,E:\satellite image classification\data\desert\desert(470).jpg,Desert
2019,E:\satellite image classification\data\desert\desert(471).jpg,Desert
2020,E:\satellite image classification\data\desert\desert(472).jpg,Desert
2021,E:\satellite image classification\data\desert\desert(473).jpg,Desert
2022,E:\satellite image classification\data\desert\desert(474).jpg,Desert
2023,E:\satellite image classification\data\desert\desert(475).jpg,Desert
2024,E:\satellite image classification\data\desert\desert(476).jpg,Desert
2025,E:\satellite image classification\data\desert\desert(477).jpg,Desert
2026,E:\satellite image classification\data\desert\desert(478).jpg,Desert
2027,E:\satellite image classification\data\desert\desert(479).jpg,Desert
2028,E:\satellite image classification\data\desert\desert(48).jpg,Desert
2029,E:\satellite image classification\data\desert\desert(480).jpg,Desert
2030,E:\satellite image classification\data\desert\desert(481).jpg,Desert
2031,E:\satellite image classification\data\desert\desert(482).jpg,Desert
2032,E:\satellite image classification\data\desert\desert(483).jpg,Desert
2033,E:\satellite image classification\data\desert\desert(484).jpg,Desert
2034,E:\satellite image classification\data\desert\desert(485).jpg,Desert
2035,E:\satellite image classification\data\desert\desert(486).jpg,Desert
2036,E:\satellite image classification\data\desert\desert(487).jpg,Desert
2037,E:\satellite image classification\data\desert\desert(488).jpg,Desert
2038,E:\satellite image classification\data\desert\desert(489).jpg,Desert
2039,E:\satellite image classification\data\desert\desert(49).jpg,Desert
2040,E:\satellite image classification\data\desert\desert(490).jpg,Desert
2041,E:\satellite image classification\data\desert\desert(491).jpg,Desert
2042,E:\satellite image classification\data\desert\desert(492).jpg,Desert
2043,E:\satellite image classification\data\desert\desert(493).jpg,Desert
2044,E:\satellite image classification\data\desert\desert(494).jpg,Desert
2045,E:\satellite image classification\data\desert\desert(495).jpg,Desert
2046,E:\satellite image classification\data\desert\desert(496).jpg,Desert
2047,E:\satellite image classification\data\desert\desert(497).jpg,Desert
2048,E:\satellite image classification\data\desert\desert(498).jpg,Desert
2049,E:\satellite image classification\data\desert\desert(499).jpg,Desert
2050,E:\satellite image classification\data\desert\desert(5).jpg,Desert
2051,E:\satellite image classification\data\desert\desert(50).jpg,Desert
2052,E:\satellite image classification\data\desert\desert(500).jpg,Desert
2053,E:\satellite image classification\data\desert\desert(501).jpg,Desert
2054,E:\satellite image classification\data\desert\desert(502).jpg,Desert
2055,E:\satellite image classification\data\desert\desert(503).jpg,Desert
